,state_idx,action_idx,rank,mape,mae,mse,weight
17500,5833,1,1,1.0164700417224213,0.5598064176739088,0.38310654090754986,0.215625
17501,5833,2,3,1.219307834125763,0.6189193316177146,0.516807931370277,0.215625
17502,5834,0,2,0.8356847799547783,0.7885203882571523,0.8134777845876746,0.5024671052631579
17503,5834,1,2,0.641656349054527,0.6977090192400146,0.6784449175865325,0.5024671052631579
17504,5834,2,0,0.37215354611618295,0.3808615160266493,0.18011382251872576,0.5024671052631579
17505,5835,0,3,3.459237080051834,0.6824486003062767,0.7743126511973895,0.2819078947368421
17506,5835,1,3,3.003626836907461,0.7840850918542147,0.7889457651438035,0.2819078947368421
17507,5835,2,2,1.4972477974716873,0.45222646419506485,0.3540650844629251,0.2819078947368421
17508,5836,0,3,3.098449085957803,0.8120946151864473,1.1665923019397002,0.2819078947368421
17509,5836,1,3,2.912803687039817,0.9663945740360075,1.1181716265480777,0.2819078947368421
17510,5836,2,2,1.470107608745077,0.49752405279126916,0.4018554930445785,0.2819078947368421
17511,5837,0,2,0.5452055764351518,0.38458429494284313,0.22085684817516785,0.5024671052631579
17512,5837,1,3,0.7468557286136152,0.3570122719291681,0.1710395075706599,0.5024671052631579
17513,5837,2,1,0.3955518211390368,0.22942202046352964,0.07415109990414029,0.5024671052631579
17514,5838,0,3,1.972043019435209,1.3476996611673098,2.565732961078688,0.2819078947368421
17515,5838,1,3,1.7318634841993077,0.906569447896498,1.0875984044945397,0.2819078947368421
17516,5838,2,0,0.9675866147136206,0.6118742286748106,0.43272888464897025,0.2819078947368421
17517,5839,0,3,2.3930198193989902,1.3556980368061013,2.429482035835781,0.5024671052631579
17518,5839,1,2,1.305428015941728,0.7210694911399225,0.7687635635658573,0.5024671052631579
17519,5839,2,2,0.9190134279542751,0.6150898941658992,0.43712272668417446,0.5024671052631579
17520,5840,0,3,84.3485291717044,1.3557763118612751,2.28030155799324,0.215625
17521,5840,1,3,17.18571672627791,0.47828434710792633,0.47459533552088534,0.215625
17522,5840,2,3,145.91505495999286,1.263663165816641,1.8972856683565642,0.215625
17523,5841,0,3,29.97417217688619,1.3337574985076397,2.4401764888602204,0.5024671052631579
17524,5841,1,3,18.363491986028126,1.04140264988587,1.5686178587841801,0.5024671052631579
17525,5841,2,3,15.46594550968043,0.8745166830368651,0.8064171829359722,0.5024671052631579
17526,5842,0,3,0.9617943203441919,1.006670605971687,1.4654663218482262,0.5024671052631579
17527,5842,1,3,1.1010685551100894,0.7458607552059068,0.6999857066810589,0.5024671052631579
17528,5842,2,0,0.47306542042866234,0.44970120885379156,0.2590525214230042,0.5024671052631579
17529,5843,0,1,0.5147671432740488,0.41231236727768733,0.262815341888913,0.5024671052631579
17530,5843,1,3,0.974912425378144,0.7154812580028812,0.7536812025127636,0.5024671052631579
17531,5843,2,1,0.4919961031143412,0.3383107016212084,0.18633063419633775,0.5024671052631579
17532,5844,0,1,0.47545599436104186,0.3666987524145662,0.1917523186366019,0.5024671052631579
17533,5844,1,3,0.6630640704387128,0.3878044840544094,0.1876805330080882,0.5024671052631579
17534,5844,2,1,0.457561174096434,0.22725223393847607,0.07106743231486556,0.5024671052631579
17535,5845,0,2,1.139583080238175,0.9149914185523981,1.2687777389914996,0.5024671052631579
17536,5845,1,2,0.7027818638636841,0.699448562268727,0.6369066910297912,0.5024671052631579
17537,5845,2,1,0.35644887167250494,0.3545254622877027,0.18900893423863496,0.5024671052631579
17538,5846,0,3,3.739129497352152,0.45574095982967205,0.3306115482954676,0.5024671052631579
17539,5846,1,3,1.5534793392558115,0.4299341491616497,0.24782475689863884,0.5024671052631579
17540,5846,2,3,2.93655149006018,0.35834769463747795,0.17716688423413404,0.5024671052631579
17541,5847,0,3,1.1480473598602827,0.8456814029113383,1.0768688004486124,0.5024671052631579
17542,5847,1,2,0.5883426699963276,0.6090860028423104,0.5783574378964653,0.5024671052631579
17543,5847,2,1,0.3301275697638126,0.2961388580317239,0.1460075330102982,0.5024671052631579
17544,5848,0,2,1.0765201988145148,0.6177076175040758,0.611525159757231,0.5024671052631579
17545,5848,1,3,1.611477697552434,0.741028480429082,0.7442519891490442,0.5024671052631579
17546,5848,2,0,0.5992760912279933,0.2929184704853461,0.11086472345645926,0.5024671052631579
17547,5849,0,2,0.705423937241849,0.6895278658117571,0.6400090278858015,0.5024671052631579
17548,5849,1,2,0.5523755331030434,0.6175417767674679,0.5221690511168408,0.5024671052631579
17549,5849,2,2,0.5343916769844989,0.4528687164489286,0.28698674435516097,0.5024671052631579
17550,5850,0,1,0.6215276566932783,0.3721106774698926,0.1752643888936991,0.2819078947368421
17551,5850,1,1,0.5223538998056848,0.3766506955183316,0.2122635550096036,0.2819078947368421
17552,5850,2,1,0.5743988089500845,0.3361430786584367,0.15878125116931888,0.2819078947368421
17553,5851,0,3,1.120886263624504,1.0079982897954318,1.3977422130218953,0.2819078947368421
17554,5851,1,3,1.2131394059246243,0.7208633792563505,0.6735092082452753,0.2819078947368421
17555,5851,2,0,0.5919550075489166,0.5496838393882527,0.42459063905789635,0.2819078947368421
17556,5852,0,3,8.503942618267292,0.6879277951097335,0.8679289853440343,0.2819078947368421
17557,5852,1,3,8.169511128462725,0.9737452731867261,1.2685436869632898,0.2819078947368421
17558,5852,2,3,11.924370338013988,0.4387840001802144,0.23647330553979864,0.2819078947368421
17559,5853,0,3,0.855512852538895,0.9667453939911616,1.2437298609965965,0.5024671052631579
17560,5853,1,1,0.47253729854773835,0.6022736778828705,0.5053795111420093,0.5024671052631579
17561,5853,2,1,0.33186531244304657,0.4039278226777306,0.2352303835131185,0.5024671052631579
17562,5854,0,1,0.331056160087879,0.2842507289975919,0.12079822274188516,0.5024671052631579
17563,5854,1,1,0.29905193312976636,0.4040415589256601,0.24081842288061917,0.5024671052631579
17564,5854,2,1,0.26468976364520586,0.28893045785986465,0.12068835143418226,0.5024671052631579
17565,5855,0,3,2.963179944506026,1.182861447282811,1.9051295130801076,0.5024671052631579
17566,5855,1,3,2.090865635535619,0.8042602403741611,0.9140179563074565,0.5024671052631579
17567,5855,2,2,0.855604646162579,0.41419137232331743,0.21152283755930915,0.5024671052631579
17568,5856,0,3,1.0621200242559559,0.8155462186969729,1.0333359907384956,0.5024671052631579
17569,5856,1,2,0.5593741705537744,0.5303944369854539,0.41656318870809494,0.5024671052631579
17570,5856,2,1,0.5010398210031887,0.4020324748640853,0.2914058200514786,0.5024671052631579
17571,5857,0,3,1.5854216499779874,0.6686071954953707,0.5434602851567987,0.215625
17572,5857,1,0,0.522170365397454,0.3310960363934978,0.15537363336358956,0.215625
17573,5857,2,3,1.914528214573658,0.7439579980341812,0.659492204354886,0.215625
17574,5858,0,1,0.28089061095253975,0.4000902798610843,0.24258470433404433,0.2819078947368421
17575,5858,1,0,0.25889615277416284,0.4281436253348649,0.25537835781456003,0.2819078947368421
17576,5858,2,3,0.35980475944209084,0.5067817079530678,0.32066168640621545,0.2819078947368421
17577,5859,0,2,0.8505239277490123,0.984722632920992,1.3905773613813537,0.5024671052631579
17578,5859,1,2,0.8031629374044201,0.7503738200831046,0.6855012579658033,0.5024671052631579
17579,5859,2,0,0.2059976435000687,0.21673954214250565,0.08110329121941556,0.5024671052631579
17580,5860,0,1,0.7005703366854069,0.2900470488855738,0.11621412256333463,0.2819078947368421
17581,5860,1,3,1.7814876518251317,0.5932368689644402,0.48002688668165056,0.2819078947368421
17582,5860,2,3,2.119950990106227,0.5829291458333651,0.46399221273466235,0.2819078947368421
17583,5861,0,2,0.7077443169987631,0.6867690036798675,0.6805747000147256,0.5024671052631579
17584,5861,1,2,0.5015584558653124,0.5950953353152882,0.5734286787695423,0.5024671052631579
17585,5861,2,1,0.4494060399979872,0.3689143494083702,0.2940147060759841,0.5024671052631579
17586,5862,0,1,0.4480796955234822,0.3653695926542781,0.15607592713830087,0.2819078947368421
17587,5862,1,2,0.6637479171349212,0.8981017215824321,1.1332042605894106,0.2819078947368421
17588,5862,2,2,0.6215051083580687,0.574943238534342,0.42100383317487794,0.2819078947368421
17589,5863,0,3,1.8004962133003246,1.108712392000576,1.5804620223631314,0.5024671052631579
17590,5863,1,2,1.199091159010767,0.7327174883408801,0.7728047275420771,0.5024671052631579
17591,5863,2,1,0.6241312537557464,0.41625596015646255,0.21119572900535152,0.5024671052631579
17592,5864,0,3,3.5895423714951717,0.4604482001501886,0.2577669528552022,0.215625
17593,5864,1,3,3.3976145304001313,0.3745236209298146,0.17533945705610407,0.215625
17594,5864,2,3,1.5680128429990088,0.2853540735773061,0.11238785462056473,0.215625
17595,5865,0,3,1.9061515286167987,0.6716757970502035,0.7215444551643859,0.215625
17596,5865,1,3,2.4794372487917737,0.7180820695916551,0.7621188084156573,0.215625
17597,5865,2,2,1.2126716543317768,0.34874244666657983,0.17601015839842074,0.215625
17598,5866,0,3,1.8175206292997441,1.1790291394102657,2.0672980891836734,0.2819078947368421
17599,5866,1,2,0.9434627580240936,0.8719873573718794,1.004917182043089,0.2819078947368421
17600,5866,2,0,0.5288347717205911,0.47501158778496855,0.30525175428333595,0.2819078947368421
17601,5867,0,3,2.7523144340412196,0.8557222754419266,0.949367637145284,0.215625
17602,5867,1,3,2.6672325323278137,0.65565593523066,0.49371536639559244,0.215625
17603,5867,2,3,2.1036370550181656,0.5388639980799698,0.357415081274367,0.215625
17604,5868,0,2,0.3537027999483038,0.30629361602902666,0.13639516023812645,0.5024671052631579
17605,5868,1,1,0.28458270733226654,0.3890891042748104,0.22761942402124868,0.5024671052631579
17606,5868,2,1,0.2276799089007758,0.25525974573627164,0.09845155847607713,0.5024671052631579
17607,5869,0,2,1.5821887867959934,1.4102976728796508,2.611817490093714,0.2819078947368421
17608,5869,1,2,1.1242586714347016,0.8394304550546993,1.012940408755368,0.2819078947368421
17609,5869,2,2,1.1862448088025956,0.9811399739214637,1.19519465513904,0.2819078947368421
17610,5870,0,3,3.3179332688438556,1.3033579136987024,2.1008479628121894,0.215625
17611,5870,1,3,2.7559006622075013,0.771751058175886,0.7543822440506501,0.215625
17612,5870,2,3,2.2484861637349716,0.9060255295672732,1.0958281342477674,0.215625
17613,5871,0,2,0.3423187187827921,0.4384778986343257,0.28269631569928805,0.2819078947368421
17614,5871,1,2,0.3560503490325026,0.3680131419162727,0.16789874009954966,0.2819078947368421
17615,5871,2,2,0.3623978316834137,0.5025315278042505,0.3584580645693262,0.2819078947368421
17616,5872,0,3,0.8539686541980549,0.9982332522893506,1.3208886174068293,0.5024671052631579
17617,5872,1,1,0.5175461979117032,0.6327943029702701,0.5265067619357741,0.5024671052631579
17618,5872,2,0,0.30616013789739116,0.3595372423893138,0.1605799128872946,0.5024671052631579
17619,5873,0,3,1.605627406270976,0.5963312235104018,0.44415186943546797,0.215625
17620,5873,1,0,0.4766957836195309,0.3056979144234894,0.14417500134494138,0.215625
17621,5873,2,3,2.0323900648274056,0.6807345289219513,0.535223255727947,0.215625
17622,5874,0,3,1.2767497075033676,0.3277209500268921,0.17072536124169155,0.2819078947368421
17623,5874,1,3,3.081657567839519,0.6078011311907923,0.5565668111148628,0.2819078947368421
17624,5874,2,2,1.149047346565449,0.479553981667459,0.419841196502362,0.2819078947368421
17625,5875,0,3,1.0164467700868396,0.4013784261434745,0.32018390067645247,0.5024671052631579
17626,5875,1,0,0.59097081036259,0.40606998812595124,0.22776226683989728,0.5024671052631579
17627,5875,2,3,1.269124153866976,0.6038651829652047,0.49524948862256507,0.5024671052631579
17628,5876,0,3,3.3732336462863457,1.139200895001113,1.528854913602318,0.215625
17629,5876,1,3,2.860023253365369,0.7522137272935319,0.6819787379150591,0.215625
17630,5876,2,3,2.616777759577753,0.8565430594533341,0.948499987306087,0.215625
17631,5877,0,3,3.080061310649725,1.0495750772641375,1.4436197467665515,0.5024671052631579
17632,5877,1,3,2.537689532972681,0.8616066020449233,0.9929751816124615,0.5024671052631579
17633,5877,2,2,0.9387836854138577,0.35919786582849994,0.17412131916644316,0.5024671052631579
17634,5878,0,1,0.39516939971785203,0.37241511477112627,0.18165613644515818,0.2819078947368421
17635,5878,1,3,0.6413884604473065,0.44637885112521286,0.3179078462826969,0.2819078947368421
17636,5878,2,2,0.4249854400793324,0.4680901783690273,0.32919280437384185,0.2819078947368421
17637,5879,0,2,0.6672930583161433,0.9957914140777255,1.189449084397942,0.5024671052631579
17638,5879,1,1,0.35561375915314913,0.555880300933745,0.3913770318091938,0.5024671052631579
17639,5879,2,2,0.4028811169882091,0.6260426331135135,0.5254068837324956,0.5024671052631579
17640,5880,0,3,1.3022667769975333,0.6125117964281924,0.602517415880674,0.215625
17641,5880,1,3,1.157690441450595,0.31913030186610863,0.151932203268373,0.215625
17642,5880,2,2,1.0367449471121666,0.31294276053252085,0.15921218238709633,0.215625
17643,5881,0,2,0.5448823949177909,0.6809542384184333,0.589157073492508,0.5024671052631579
17644,5881,1,1,0.45355960785608973,0.5899187998560369,0.43110842605891014,0.5024671052631579
17645,5881,2,1,0.42744843522928505,0.5682677440039517,0.40477744138577343,0.5024671052631579
17646,5882,0,1,0.3145172475984662,0.38963431961606876,0.21497575713494968,0.2819078947368421
17647,5882,1,2,0.33333571917308974,0.38281555691110797,0.1860998620472191,0.2819078947368421
17648,5882,2,2,0.4443490450060074,0.6166191355867329,0.5012872310134032,0.2819078947368421
17649,5883,0,3,1.810523870023203,1.3730468819940878,2.4830871290338883,0.5024671052631579
17650,5883,1,2,1.0334251090781355,0.7697749452152175,0.8745576290077325,0.5024671052631579
17651,5883,2,2,0.6741977752733055,0.5898441116804843,0.38193101352113606,0.5024671052631579
17652,5884,0,2,0.9602474494195768,0.898530872512743,1.090987873673486,0.2819078947368421
17653,5884,1,2,0.9807610201509469,0.8224910807153409,0.8460896152961465,0.2819078947368421
17654,5884,2,0,0.4627453654607742,0.36443375004029255,0.19718134196035778,0.2819078947368421
17655,5885,0,3,3.670051537759558,1.1254841247100078,1.6425406903634918,0.2819078947368421
17656,5885,1,3,6.8951488990082055,0.7316809351649788,0.7460222515778149,0.2819078947368421
17657,5885,2,3,1.4925176660480082,0.4605146541126581,0.2794640571416454,0.2819078947368421
17658,5886,0,2,1.052005623186768,0.8128931521916453,0.805145609282583,0.5024671052631579
17659,5886,1,3,1.25067749893566,0.7650881066166694,0.7658114159261412,0.5024671052631579
17660,5886,2,0,0.3437368306910254,0.2784595257897495,0.14718544380339718,0.5024671052631579
17661,5887,0,3,0.9518057103889529,0.8362375886417198,0.8590699370070919,0.5024671052631579
17662,5887,1,1,0.5115905056305109,0.5392934373214348,0.46897020543373324,0.5024671052631579
17663,5887,2,2,0.7518274632831662,0.5288749487212497,0.48375264013970565,0.5024671052631579
17664,5888,0,3,17.341329430894344,0.9408612967462981,1.4252589374682458,0.5024671052631579
17665,5888,1,3,17.00380246478049,1.1206662407093633,1.5406039774380378,0.5024671052631579
17666,5888,2,3,8.95546381735079,0.47199722666310934,0.3333053113309022,0.5024671052631579
17667,5889,0,2,0.9888053282250687,0.7934955802406719,0.7666313700050678,0.5024671052631579
17668,5889,1,2,1.0966933961479168,0.7640142723908668,0.7560372966600403,0.5024671052631579
17669,5889,2,0,0.33879531640911686,0.29909622351175963,0.15674501901061075,0.5024671052631579
17670,5890,0,3,1.5705036386372064,0.969687028784444,1.1121474430715836,0.215625
17671,5890,1,3,1.325157992216049,0.6934403381980179,0.5563511246168548,0.215625
17672,5890,2,1,0.9021109833921894,0.5677442538846841,0.41021528292025417,0.215625
17673,5891,0,3,0.8742368285995014,0.8513610682798594,0.9095006729983078,0.5024671052631579
17674,5891,1,2,0.5804064888087644,0.608367330767628,0.5988677526452798,0.5024671052631579
17675,5891,2,2,0.6440903640962005,0.4843738549913648,0.47088436446005694,0.5024671052631579
17676,5892,0,2,0.4018739809728736,0.4009763320935959,0.21258843342572345,0.2819078947368421
17677,5892,1,3,0.5873693098116073,0.41386570545849327,0.27971731207957623,0.2819078947368421
17678,5892,2,2,0.4309623488005216,0.48084678963216954,0.3376551090682161,0.2819078947368421
17679,5893,0,3,0.9517859877244893,0.8981669525539931,0.9726749817155215,0.5024671052631579
17680,5893,1,1,0.5768116951933502,0.6216320578285034,0.6675827006357773,0.5024671052631579
17681,5893,2,2,0.6871009315469738,0.5102643896162995,0.490776156588223,0.5024671052631579
17682,5894,0,3,34.214135794930655,0.9070175938952924,1.284883001681888,0.2819078947368421
17683,5894,1,3,4.23922079955019,1.0084040083082408,1.3936623121434384,0.2819078947368421
17684,5894,2,3,82.900007406006,0.7706871175769971,0.7226546400495644,0.2819078947368421
17685,5895,0,2,1.0004878379240578,0.8864361416093244,1.0464270245498855,0.5024671052631579
17686,5895,1,3,1.1947421547646455,0.7634533252656257,0.7928207978641839,0.5024671052631579
17687,5895,2,0,0.3182213098898299,0.2743712651724039,0.1172327150223836,0.5024671052631579
17688,5896,0,0,0.43462998531351427,0.4197683917665196,0.2607458786896049,0.5024671052631579
17689,5896,1,2,1.149391018783055,0.8455893734587855,0.9479327135677001,0.5024671052631579
17690,5896,2,2,0.7800864177888448,0.4413227631442158,0.2484076796209395,0.5024671052631579
17691,5897,0,3,14.823176841363148,0.9899343495090607,1.5144011236479864,0.5024671052631579
17692,5897,1,3,18.04873177674232,1.1023994260765022,1.4987137793234027,0.5024671052631579
17693,5897,2,3,5.819390006627164,0.5124588146211583,0.3985981729471398,0.5024671052631579
17694,5898,0,1,0.18241219588318477,0.2328109540212485,0.06754132371220854,0.2819078947368421
17695,5898,1,3,0.31524182455893524,0.3776171908734198,0.15514822106551862,0.2819078947368421
17696,5898,2,2,0.28839388205812394,0.27694734590987874,0.11339938987033689,0.2819078947368421
17697,5899,0,2,1.0989432906176315,0.9410275702631518,1.22863167058136,0.5024671052631579
17698,5899,1,2,0.7982513517180615,0.749023655811928,0.6667122581367129,0.5024671052631579
17699,5899,2,0,0.4286372978967756,0.37162854847000376,0.1814198466950877,0.5024671052631579
17700,5900,0,3,3.385900649566956,0.4041094021023149,0.24076517317402568,0.2819078947368421
17701,5900,1,2,1.5889815933646776,0.6018735382681794,0.6475512701976184,0.2819078947368421
17702,5900,2,3,2.3823220250448927,0.8577681275660716,1.0119651757585606,0.2819078947368421
17703,5901,0,3,0.940207088592952,1.0677292490853256,1.549972626513363,0.5024671052631579
17704,5901,1,2,0.641040543783222,0.6616833885083182,0.5422866273524821,0.5024671052631579
17705,5901,2,0,0.2941874706573065,0.3262850469860927,0.13428078065846769,0.5024671052631579
17706,5902,0,2,0.6859555154001287,0.6021922904873312,0.5143479193766834,0.5024671052631579
17707,5902,1,3,1.0755962526819023,0.8111109152969558,0.8757999971935809,0.5024671052631579
17708,5902,2,1,0.48828023815253463,0.3802478787210221,0.1985423258274249,0.5024671052631579
17709,5903,0,3,1.0025901434377007,0.5861019890600355,0.471475354811006,0.5024671052631579
17710,5903,1,1,0.5227620540587136,0.48334509695288935,0.29218062979651,0.5024671052631579
17711,5903,2,3,0.9422692496353576,0.5403029461588637,0.38473991581013706,0.5024671052631579
17712,5904,0,2,1.1080266042819158,0.38292796680742275,0.18520894168760016,0.2819078947368421
17713,5904,1,2,1.0944395056504501,0.38494880894020994,0.2136923458158078,0.2819078947368421
17714,5904,2,2,1.0085363762692268,0.39701171354735937,0.2284199864806605,0.2819078947368421
17715,5905,0,3,43.518755261616995,1.5800543895001795,3.0970340772624936,0.5024671052631579
17716,5905,1,3,24.679125759002435,0.7606026197962216,0.8447448119438393,0.5024671052631579
17717,5905,2,3,17.620292579961845,1.0581188537453052,1.5118814266994012,0.5024671052631579
17718,5906,0,3,3.990883280606402,0.8013809586396934,1.1340903746558804,0.2819078947368421
17719,5906,1,3,2.82867321588184,0.886011474400151,1.0264308129741015,0.2819078947368421
17720,5906,2,2,1.2459525156513467,0.3718006953795725,0.18328653579214704,0.2819078947368421
17721,5907,0,2,0.5792141598537487,0.6668175957736588,0.53589733836266,0.5024671052631579
17722,5907,1,1,0.45107804579654376,0.5784657709929792,0.41516228899063407,0.5024671052631579
17723,5907,2,1,0.391484969064043,0.4831712578408416,0.2754282838932402,0.5024671052631579
17724,5908,0,3,1.5924066422141252,1.0168079661224834,1.4167359444639585,0.2819078947368421
17725,5908,1,3,1.975577941771303,0.7918400704203918,0.8497636257746078,0.2819078947368421
17726,5908,2,0,0.8987585967852484,0.5467837653369435,0.34696574502745153,0.2819078947368421
17727,5909,0,2,0.32438572136938143,0.3237530303446515,0.16481103075903575,0.2819078947368421
17728,5909,1,3,0.48485933364495315,0.38221444422000744,0.2055033279947117,0.2819078947368421
17729,5909,2,3,0.3695329698274185,0.3280355293981234,0.13551267968039932,0.2819078947368421
17730,5910,0,2,1.1963566881963585,0.6642091502676274,0.6401721901954612,0.5024671052631579
17731,5910,1,3,1.6424375069604327,0.7899376759792669,0.7769076657415409,0.5024671052631579
17732,5910,2,0,0.6034113420008551,0.31118125603851726,0.13334978916170712,0.5024671052631579
17733,5911,0,2,0.6635477547820522,0.6649778988846694,0.6414453973131647,0.5024671052631579
17734,5911,1,2,0.4973543593990358,0.5957851785254131,0.5821744865257056,0.5024671052631579
17735,5911,2,1,0.3936811432140808,0.32517937402956104,0.25753857031047805,0.5024671052631579
17736,5912,0,2,1.1841889735428428,0.3814982642465002,0.191060473048588,0.2819078947368421
17737,5912,1,1,1.0362021543044373,0.3949137352251859,0.23782757181787142,0.2819078947368421
17738,5912,2,3,1.4299577226781268,0.6082237891133996,0.49953993554203824,0.2819078947368421
17739,5913,0,2,0.38386306585736346,0.33401805481745156,0.15088138505438187,0.5024671052631579
17740,5913,1,1,0.27100474588351076,0.37105402313375885,0.2119472159811211,0.5024671052631579
17741,5913,2,1,0.19636691622916547,0.22098092913698342,0.0771335139131881,0.5024671052631579
17742,5914,0,3,1.7898514873962348,1.095679759098634,1.6025684642141373,0.2819078947368421
17743,5914,1,3,2.0040875293881686,0.729532849483156,0.7578299420371145,0.2819078947368421
17744,5914,2,2,1.3062566205762047,0.7037185669197313,0.6095787586478542,0.2819078947368421
17745,5915,0,3,56.868653661803286,1.306377290237677,2.3439429703562316,0.2819078947368421
17746,5915,1,3,29.85559745080195,0.7983521723297109,0.9558256711923713,0.2819078947368421
17747,5915,2,3,118.5849899424325,1.2636354373560952,1.7222280049082297,0.2819078947368421
17748,5916,0,2,1.1599449134602369,1.2720158206052166,2.455707171342745,0.2819078947368421
17749,5916,1,2,1.1670391347431073,0.9943198676636871,1.2489184067409165,0.2819078947368421
17750,5916,2,0,0.6034836931014967,0.4965558812571715,0.310158716121312,0.2819078947368421
17751,5917,0,3,3.670698489849211,0.566140220162374,0.4387284249926595,0.215625
17752,5917,1,2,0.8429975033188916,0.37812175260341246,0.21988114295684524,0.215625
17753,5917,2,3,5.209993357576501,0.7468655442623703,0.653107676916127,0.215625
17754,5918,0,3,2.1083612332388375,0.9485421872053313,1.1250937677422066,0.5024671052631579
17755,5918,1,3,1.289362129495342,0.6074462460771493,0.4672523565931832,0.5024671052631579
17756,5918,2,3,1.2968861310116255,0.7147332754054302,0.6791844108811599,0.5024671052631579
17757,5919,0,2,1.026739364630368,0.9032267770928795,1.1456545137377863,0.2819078947368421
17758,5919,1,2,1.157118543641703,0.8284675046632358,0.8810372517541571,0.2819078947368421
17759,5919,2,0,0.5129559939664249,0.3479165372354378,0.17843338141853607,0.2819078947368421
17760,5920,0,3,2.3943322269158718,0.6853139369564104,0.6159945928353063,0.215625
17761,5920,1,3,2.6654293581835447,0.7433926185307346,0.714517040195035,0.215625
17762,5920,2,1,1.1700908152015865,0.4230374765816487,0.2708596156307892,0.215625
17763,5921,0,3,5.681655487802401,0.5177145576928998,0.3341102279206729,0.2819078947368421
17764,5921,1,2,1.0324962020979238,0.5405801360253496,0.5867284152769826,0.2819078947368421
17765,5921,2,3,2.711418335114256,0.8309711315144913,0.9518236971477064,0.2819078947368421
17766,5922,0,3,1.9461917443732115,0.6202734518395736,0.6113387156715605,0.5024671052631579
17767,5922,1,1,0.7727275738721615,0.6119243820347878,0.5210738474856506,0.5024671052631579
17768,5922,2,3,1.6790763798955648,0.576366357264691,0.5033201464909604,0.5024671052631579
17769,5923,0,3,1.3664060035750956,0.8860003706441123,1.0361451204158385,0.5024671052631579
17770,5923,1,3,2.4254177413986446,0.7729568186930891,0.8205155528825318,0.5024671052631579
17771,5923,2,0,0.48293800879640275,0.29283751965097377,0.15218382920839732,0.5024671052631579
17772,5924,0,2,1.040179933964929,1.1732892179635326,1.642879821016279,0.5024671052631579
17773,5924,1,1,0.5709246081573504,0.6708195144562281,0.5719941902513125,0.5024671052631579
17774,5924,2,2,0.6236917590754486,0.7506232607910656,0.7476879066087337,0.5024671052631579
17775,5925,0,3,1.1782588772063798,0.42412895163551684,0.3637423025731621,0.5024671052631579
17776,5925,1,3,2.4605160290176546,0.5581456570805301,0.3770606178230315,0.5024671052631579
17777,5925,2,1,0.6431539952962391,0.19126625845168618,0.05440733996808964,0.5024671052631579
17778,5926,0,3,0.9830192638800298,0.8604667825013564,1.0608966539988594,0.5024671052631579
17779,5926,1,2,0.6091922073820462,0.5782779023817514,0.5111317223401743,0.5024671052631579
17780,5926,2,2,0.5506073014403475,0.4531292467952978,0.3974262225334866,0.5024671052631579
17781,5927,0,2,0.3105513538786027,0.3396604274723516,0.162145606641369,0.2819078947368421
17782,5927,1,3,0.4346704829569989,0.37116495803803534,0.17803462143728888,0.2819078947368421
17783,5927,2,3,0.3871580662307245,0.29404027934236704,0.1328662756084631,0.2819078947368421
17784,5928,0,3,5.841797830172919,0.6112055886129578,0.7056950653955246,0.2819078947368421
17785,5928,1,3,6.448442512580418,0.9861565426893825,1.2300862571883748,0.2819078947368421
17786,5928,2,3,8.607418352895333,0.4608579281515146,0.2692005769064619,0.2819078947368421
17787,5929,0,3,1.9492211307330904,0.6278474132856843,0.6285830161242739,0.215625
17788,5929,1,3,2.5502152932658726,0.7331499542544208,0.7635014084913925,0.215625
17789,5929,2,2,1.221266005354658,0.35915874348279625,0.19532530063721412,0.215625
17790,5930,0,2,1.0557237737097924,0.593545867387567,0.5676317445197677,0.5024671052631579
17791,5930,1,3,1.7109954073242133,0.7979526890379384,0.7926962217620673,0.5024671052631579
17792,5930,2,0,0.5850572848515873,0.3007646263230434,0.11203689039963101,0.5024671052631579
17793,5931,0,3,0.9950142986673679,0.7851792136279151,0.9397482529223969,0.5024671052631579
17794,5931,1,2,0.5285460073175846,0.5062752307916712,0.380074529810604,0.5024671052631579
17795,5931,2,2,0.5455921523336258,0.4006162897659407,0.3563306634343982,0.5024671052631579
17796,5932,0,2,1.0930721837608122,1.2840935585895856,2.2530748312084765,0.5024671052631579
17797,5932,1,2,0.5113083862003739,0.6197285312247945,0.5970587837163279,0.5024671052631579
17798,5932,2,1,0.3440207899128749,0.45097904044928744,0.23336167516749814,0.5024671052631579
17799,5933,0,1,0.44976309601042663,0.3707944189675291,0.1664670804283971,0.2819078947368421
17800,5933,1,2,0.7420378695629323,0.9317826554257874,1.1789494248475025,0.2819078947368421
17801,5933,2,1,0.5778615852441903,0.5595954046354715,0.394773054890256,0.2819078947368421
17802,5934,0,0,0.3569015669064131,0.3116789499414845,0.16580612205182813,0.215625
17803,5934,1,2,0.5664975745668666,0.3187523921929326,0.15833776278494985,0.215625
17804,5934,2,2,0.8298138949385541,0.683697493421986,0.6746904339428589,0.215625
17805,5935,0,3,4.65225690150709,1.0896038747312733,1.4771330041860156,0.215625
17806,5935,1,3,6.271766320114838,0.6795492434487018,0.534926943462727,0.215625
17807,5935,2,3,3.277143715782465,0.5415896799184771,0.35855153031013237,0.215625
17808,5936,0,2,1.1219152409739175,0.9526773684649297,1.2613298014916532,0.5024671052631579
17809,5936,1,2,0.9180556667674952,0.7650157275989318,0.7029546316070604,0.5024671052631579
17810,5936,2,0,0.45215502175408623,0.37196793452638294,0.18560716314230696,0.5024671052631579
